Sno,Date,Headline,Covid,Sentiment,Description,Image,Source,Text
1723,2020-04-06,Students of classes 1 to 8 in Haryana to be promoted without final exams: CM,1,1,"Haryana CM Manohar Lal Khattar on Sunday said school students from classes 1 to 8 will be promoted to next class without final examinations as the schools are closed due to lockdown. Class 10 science examination hasn't been conducted so the students will be promoted to Class 11 on the basis of average marks obtained in other subjects, Khattar added.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586141361102_720.jpg'),https://www.aninews.in/news/national/general-news/students-of-classes-1-8-to-be-promoted-without-exams-in-haryana-due-to-covid-19-lockdown-cm-khattar20200406051954/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Students of classes 1 to 8 in Haryana to be promoted without final exams: CM Haryana CM Manohar Lal Khattar on Sunday said school students from classes 1 to 8 will be promoted to next class without final examinations as the schools are closed due to lockdown. Class 10 science examination hasn't been conducted so the students will be promoted to Class 11 on the basis of average marks obtained in other subjects, Khattar added."
1724,2020-04-06,"It is a long war, don't get tired as we have to win it: PM Modi on coronavirus",1,1,"Stating that the war against the coronavirus outbreak will be a long one, Prime Minister Narendra Modi on Monday said, ""We do not have to get tired or take rest in this war."" ""We have to emerge victorious. Today, the country has only one goal and one resolve — to win this war,"" he further said.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586155470875_851.jpg'),https://twitter.com/ANI/status/1247050602405863425?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"It is a long war, don't get tired as we have to win it: PM Modi on coronavirus Stating that the war against the coronavirus outbreak will be a long one, Prime Minister Narendra Modi on Monday said, ""We do not have to get tired or take rest in this war."" ""We have to emerge victorious. Today, the country has only one goal and one resolve — to win this war,"" he further said."
1725,2020-04-06,"India understood seriousness of COVID-19, approach appreciated by WHO: PM Modi",1,1,"PM Narendra Modi on Monday said, ""India's efforts have set an example before the world in tackling coronavirus."" ""India is one of the countries which understood seriousness of this disease and waged a timely war against it,"" he added. ""India has worked rapidly with a holistic approach that is being appreciated by WHO,"" he further said.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586155061801_89.jpg'),https://twitter.com/ANI/status/1247047857355579397?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"India understood seriousness of COVID-19, approach appreciated by WHO: PM Modi PM Narendra Modi on Monday said, ""India's efforts have set an example before the world in tackling coronavirus."" ""India is one of the countries which understood seriousness of this disease and waged a timely war against it,"" he added. ""India has worked rapidly with a holistic approach that is being appreciated by WHO,"" he further said."
1726,2020-04-06,Yesterday at 9 pm we saw strength of togetherness of 130 crore people: PM,1,1,"Speaking on the foundation day of BJP, PM Narendra Modi said, ""We experienced yesterday at 9 pm, the strength of togetherness of 130 crore people of our country."" ""People from every section of society and age group demonstrated this unity and strengthened the resolve in fight against coronavirus."" He also said that the world is going through a difficult time.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586156048192_531.jpg'),https://twitter.com/ANI/status/1247050603022266368?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Yesterday at 9 pm we saw strength of togetherness of 130 crore people: PM Speaking on the foundation day of BJP, PM Narendra Modi said, ""We experienced yesterday at 9 pm, the strength of togetherness of 130 crore people of our country."" ""People from every section of society and age group demonstrated this unity and strengthened the resolve in fight against coronavirus."" He also said that the world is going through a difficult time."
1727,2020-04-06,"National power demand fell by 32,000 MW within 20 mins on Sunday: Government",0,0,"National power demand fell by 32,000 MW within 20 minutes on Sunday as people switched off lights, Power Minister RK Singh has said. ""The frequency and voltage was maintained within the normal range. The drop...shows a huge response of the nation to the call of Prime Minister Narendra Modi,"" he wrote on Twitter.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586144167684_357.jpg'),https://twitter.com/RajKSinghIndia/status/1246848649612550146?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"National power demand fell by 32,000 MW within 20 mins on Sunday: Government National power demand fell by 32,000 MW within 20 minutes on Sunday as people switched off lights, Power Minister RK Singh has said. ""The frequency and voltage was maintained within the normal range. The drop...shows a huge response of the nation to the call of Prime Minister Narendra Modi,"" he wrote on Twitter."
1728,2020-04-06,Disinfection tunnel' installed at Karnataka market to sanitise people,1,1,"A 'disinfection tunnel' was installed at the entrance of the Agricultural Produce Market Committee market in Karnataka's Hubli on Sunday. The tunnel sprays people with a small percentage of Sodium hypochlorite solution through nozzles in order to sanitise them before they enter the market. ""People who are allergic to chemicals should avoid going through this chamber,"" an official said.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586155009242_612.jpg'),https://www.aninews.in/news/national/general-news/disinfection-tunnel-installed-to-sanitise-people-entering-hublis-apmc-market20200406092839/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Disinfection tunnel' installed at Karnataka market to sanitise people A 'disinfection tunnel' was installed at the entrance of the Agricultural Produce Market Committee market in Karnataka's Hubli on Sunday. The tunnel sprays people with a small percentage of Sodium hypochlorite solution through nozzles in order to sanitise them before they enter the market. ""People who are allergic to chemicals should avoid going through this chamber,"" an official said."
1729,2020-04-06,Govt asks BHU VC to explain absence from campus amid COVID-19 pandemic,1,0,The Union HRD Ministry has issued a show-cause notice to Banaras Hindu University's (BHU) Vice-Chancellor Rakesh Bhatnagar regarding his absence from the campus amid the COVID-19 outbreak. Bhatnagar has not been in BHU since March 14. The Ministry discovered his absence during a video-conference with all university heads on Saturday and issued him a notice on the same day.,https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586158955339_150.jpg'),https://covid-positive-news.herokuapp.com,Govt asks BHU VC to explain absence from campus amid COVID-19 pandemic The Union HRD Ministry has issued a show-cause notice to Banaras Hindu University's (BHU) Vice-Chancellor Rakesh Bhatnagar regarding his absence from the campus amid the COVID-19 outbreak. Bhatnagar has not been in BHU since March 14. The Ministry discovered his absence during a video-conference with all university heads on Saturday and issued him a notice on the same day.
1730,2020-04-06,No one could've imagined Indians will abide by lockdown with such obedience: PM,1,1,"PM Narendra Modi, while addressing people on BJP's 40th Foundation Day today, praised India's maturity during the coronavirus lockdown. ""The maturity shown by the people during lockdown, in a large country like India with 130 crore population, is unprecedented. No one could have imagined that the people will abide by this with such obedience and sense of service,"" he stated. ",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586155282646_928.jpg'),https://twitter.com/ANI/status/1247049364876529673?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"No one could've imagined Indians will abide by lockdown with such obedience: PM PM Narendra Modi, while addressing people on BJP's 40th Foundation Day today, praised India's maturity during the coronavirus lockdown. ""The maturity shown by the people during lockdown, in a large country like India with 130 crore population, is unprecedented. No one could have imagined that the people will abide by this with such obedience and sense of service,"" he stated. "
1731,2020-04-06,"Ahmedabad Police uses drones to monitor lockdown, arrests 48 violators",1,1,"Ahmedabad Police has deployed at least eight drones in the city to ensure the strict implementation of the coronavirus-induced lockdown, officials said. So far, drones have helped the police track down and arrest 48 people and lodge 13 FIRs for unlawful assembly or violating other notifications. Drones are also being used to make announcements regarding rules required to be followed.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586142199000_812.jpg'),https://yourstory.com/2020/04/drones-ahmedabad-track-down-coronavirus-violators?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Ahmedabad Police uses drones to monitor lockdown, arrests 48 violators Ahmedabad Police has deployed at least eight drones in the city to ensure the strict implementation of the coronavirus-induced lockdown, officials said. So far, drones have helped the police track down and arrest 48 people and lodge 13 FIRs for unlawful assembly or violating other notifications. Drones are also being used to make announcements regarding rules required to be followed."
1732,2020-04-06,"Govt orders 7 lakh rapid antibody test kits for coronavirus, to get them by April 8",1,1,The Indian Council of Medical Research (ICMR) has ordered about 7 lakh rapid antibody test kits and will receive them by April 8. The kits will help in conducting antibody tests for coronavirus at hotspots or areas where large number of cases are being seen. ICMR will get the delivery in a phased manner.,https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586149592824_969.jpg'),https://twitter.com/ANI/status/1247023398657515520?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Govt orders 7 lakh rapid antibody test kits for coronavirus, to get them by April 8 The Indian Council of Medical Research (ICMR) has ordered about 7 lakh rapid antibody test kits and will receive them by April 8. The kits will help in conducting antibody tests for coronavirus at hotspots or areas where large number of cases are being seen. ICMR will get the delivery in a phased manner."
